tool|sf|day|batch_type|q|parameters|time
Neo4j|1|2012-11-29|power|18|{"tag": "John_Kerry"}|0.13576269149780273
Neo4j|1|2012-11-29|power|18|{"tag": "Michael_Jackson"}|0.3748137950897217
Neo4j|1|2012-11-29|power|18|{"tag": "John_Stuart_Mill"}|0.1755514144897461
Neo4j|1|2012-11-29|power|18|{"tag": "Johnny_Cash"}|0.13414549827575684
Neo4j|1|2012-11-29|power|18|{"tag": "Nicolas_Sarkozy"}|0.1286172866821289
Neo4j|1|2012-11-29|power|18|{"tag": "Samuel_Taylor_Coleridge"}|0.1110391616821289
Neo4j|1|2012-11-29|power|18|{"tag": "Tacitus"}|0.1367182731628418
Neo4j|1|2012-11-29|power|18|{"tag": "Gordon_Brown"}|0.13170528411865234
Neo4j|1|2012-11-29|power|18|{"tag": "Josip_Broz_Tito"}|0.15395474433898926
Neo4j|1|2012-11-29|power|18|{"tag": "Stephen_King"}|0.09762144088745117
Neo4j|1|2012-11-29|power|18|{"tag": "W._B._Yeats"}|0.10258650779724121
Neo4j|1|2012-11-29|power|18|{"tag": "Jawaharlal_Nehru"}|0.09100604057312012
Neo4j|1|2012-11-29|power|18|{"tag": "Justinian_I"}|0.13077211380004883
Neo4j|1|2012-11-29|power|18|{"tag": "David_Cameron"}|0.11366558074951172
Neo4j|1|2012-11-29|power|18|{"tag": "Jay-Z"}|0.12992143630981445
Neo4j|1|2012-11-29|power|18|{"tag": "Johannes_Brahms"}|0.13544535636901855
Neo4j|1|2012-11-29|power|18|{"tag": "Franz_Schubert"}|0.10355544090270996
Neo4j|1|2012-11-29|power|18|{"tag": "Harry_S._Truman"}|0.40286827087402344
Neo4j|1|2012-11-29|power|18|{"tag": "Jorge_Luis_Borges"}|0.0992424488067627
Neo4j|1|2012-11-29|power|18|{"tag": "Nikita_Khrushchev"}|0.12540984153747559
Neo4j|1|2012-11-29|power|18|{"tag": "Osama_bin_Laden"}|0.11553096771240234
Neo4j|1|2012-11-29|power|18|{"tag": "Ptolemy"}|0.11937952041625977
Neo4j|1|2012-11-29|power|18|{"tag": "Albert_Einstein"}|0.2997560501098633
Neo4j|1|2012-11-29|power|18|{"tag": "Andre_Agassi"}|0.11506962776184082
Neo4j|1|2012-11-29|power|18|{"tag": "William_McKinley"}|0.11132693290710449
Neo4j|1|2012-11-29|power|18|{"tag": "Charles_Dickens"}|0.35111045837402344
Neo4j|1|2012-11-29|power|18|{"tag": "Pliny_the_Elder"}|0.11135196685791016
Neo4j|1|2012-11-29|power|18|{"tag": "Stevie_Wonder"}|0.10660958290100098
Neo4j|1|2012-11-29|power|18|{"tag": "Marilyn_Monroe"}|0.1262211799621582
Neo4j|1|2012-11-29|power|18|{"tag": "Lewis_Carroll"}|0.10066008567810059
Neo4j|1|2012-11-29|power|18|{"tag": "Napoleon_III"}|0.09392404556274414
Neo4j|1|2012-11-29|power|18|{"tag": "Beyoncé_Knowles"}|0.10861349105834961
Neo4j|1|2012-11-29|power|18|{"tag": "Nicholas_II_of_Russia"}|0.10091686248779297
Neo4j|1|2012-11-29|power|18|{"tag": "Simón_Bolívar"}|38.811274766922
Neo4j|1|2012-11-29|power|18|{"tag": "William_Blake"}|0.12877297401428223
Neo4j|1|2012-11-29|power|18|{"tag": "Jean-Jacques_Rousseau"}|0.3872349262237549
Neo4j|1|2012-11-29|power|18|{"tag": "Bing_Crosby"}|0.1014714241027832
Neo4j|1|2012-11-29|power|18|{"tag": "Miguel_de_Cervantes"}|0.09573054313659668
Neo4j|1|2012-11-29|power|18|{"tag": "Pope_Leo_XIII"}|0.15247392654418945
Neo4j|1|2012-11-29|power|18|{"tag": "Sherlock_Holmes"}|0.1013936996459961
Neo4j|1|2012-11-29|power|18|{"tag": "John_Wayne"}|0.11219477653503418
Neo4j|1|2012-11-29|power|18|{"tag": "Bruce_Springsteen"}|0.10078644752502441
Neo4j|1|2012-11-29|power|18|{"tag": "Walter_Scott"}|0.10270309448242188
Neo4j|1|2012-11-29|power|18|{"tag": "Haile_Selassie_I"}|0.12332797050476074
Neo4j|1|2012-11-29|power|18|{"tag": "Frank_Sinatra"}|0.40412116050720215
Neo4j|1|2012-11-29|power|18|{"tag": "Ray_Charles"}|0.11644434928894043
Neo4j|1|2012-11-29|power|18|{"tag": "William_Wordsworth"}|0.08965086936950684
Neo4j|1|2012-11-29|power|18|{"tag": "Eminem"}|0.13173913955688477
Neo4j|1|2012-11-29|power|18|{"tag": "Eric_Clapton"}|0.07660365104675293
Neo4j|1|2012-11-29|power|18|{"tag": "Juan_Carlos_I_of_Spain"}|0.10991120338439941
Neo4j|1|2012-11-29|power|18|{"tag": "Judy_Garland"}|0.12582969665527344
Neo4j|1|2012-11-29|power|18|{"tag": "Victor_Hugo"}|0.13133978843688965
Neo4j|1|2012-11-29|power|18|{"tag": "Adam_Smith"}|0.09626269340515137
Neo4j|1|2012-11-29|power|18|{"tag": "Eusebius_of_Caesarea"}|0.16127419471740723
Neo4j|1|2012-11-29|power|18|{"tag": "Jonathan_Swift"}|0.08299112319946289
Neo4j|1|2012-11-29|power|18|{"tag": "Richard_Dawkins"}|0.09803962707519531
Neo4j|1|2012-11-29|power|18|{"tag": "Samuel_Johnson"}|0.09411931037902832
Neo4j|1|2012-11-29|power|18|{"tag": "Chiang_Kai-shek"}|0.12691426277160645
Neo4j|1|2012-11-29|power|18|{"tag": "Duke_Ellington"}|0.10156941413879395
Neo4j|1|2012-11-29|power|18|{"tag": "Peter_the_Great"}|0.10259461402893066
Neo4j|1|2012-11-29|power|18|{"tag": "Carl_Jung"}|0.09110784530639648
Neo4j|1|2012-11-29|power|18|{"tag": "Nicolaus_Copernicus"}|0.10190534591674805
Neo4j|1|2012-11-29|power|18|{"tag": "Sergei_Prokofiev"}|0.09134364128112793
Neo4j|1|2012-11-29|power|18|{"tag": "Joan_of_Arc"}|0.08780932426452637
Neo4j|1|2012-11-29|power|18|{"tag": "Walt_Disney"}|0.11084318161010742
Neo4j|1|2012-11-29|power|18|{"tag": "Kanye_West"}|0.10150432586669922
Neo4j|1|2012-11-29|power|18|{"tag": "Mohammad_Reza_Pahlavi"}|0.15359878540039062
Neo4j|1|2012-11-29|power|18|{"tag": "Pope_Pius_IX"}|0.1155250072479248
Neo4j|1|2012-11-29|power|18|{"tag": "Tony_Blair"}|0.42443299293518066
Neo4j|1|2012-11-29|power|18|{"tag": "Vladimir_Nabokov"}|0.08823490142822266
Neo4j|1|2012-11-29|power|18|{"tag": "William_Howard_Taft"}|0.0972590446472168
Neo4j|1|2012-11-29|power|18|{"tag": "Dick_Cheney"}|0.07783722877502441
Neo4j|1|2012-11-29|power|18|{"tag": "Edward_I_of_England"}|0.07021975517272949
Neo4j|1|2012-11-29|power|18|{"tag": "Bede"}|0.11704635620117188
Neo4j|1|2012-11-29|power|18|{"tag": "Henry_VII_of_England"}|0.1070854663848877
Neo4j|1|2012-11-29|power|18|{"tag": "Johann_Wolfgang_von_Goethe"}|0.37775659561157227
Neo4j|1|2012-11-29|power|18|{"tag": "Max_Mirnyi"}|0.08918976783752441
Neo4j|1|2012-11-29|power|18|{"tag": "Michel_Foucault"}|0.09676027297973633
Neo4j|1|2012-11-29|power|18|{"tag": "Noam_Chomsky"}|0.09692001342773438
Neo4j|1|2012-11-29|power|18|{"tag": "Pope_John_XXIII"}|0.0898585319519043
Neo4j|1|2012-11-29|power|18|{"tag": "Laurence_Olivier"}|0.08095669746398926
Neo4j|1|2012-11-29|power|18|{"tag": "Celine_Dion"}|0.08818435668945312
Neo4j|1|2012-11-29|power|18|{"tag": "Robert_De_Niro"}|0.09209108352661133
Neo4j|1|2012-11-29|power|18|{"tag": "Abraham"}|0.12702679634094238
Neo4j|1|2012-11-29|power|18|{"tag": "Herbert_Hoover"}|0.09179353713989258
Neo4j|1|2012-11-29|power|18|{"tag": "Rafael_Nadal"}|0.09928750991821289
Neo4j|1|2012-11-29|power|18|{"tag": "Hosni_Mubarak"}|0.12070298194885254
Neo4j|1|2012-11-29|power|18|{"tag": "Pope_Pius_XI"}|0.10952925682067871
Neo4j|1|2012-11-29|power|18|{"tag": "Virginia_Woolf"}|0.07066702842712402
Neo4j|1|2012-11-29|power|18|{"tag": "Mohandas_Karamchand_Gandhi"}|0.44013428688049316
Neo4j|1|2012-11-29|power|18|{"tag": "Robert_Louis_Stevenson"}|0.09401273727416992
Neo4j|1|2012-11-29|power|18|{"tag": "Saint_George"}|0.08502674102783203
Neo4j|1|2012-11-29|power|18|{"tag": "Yasser_Arafat"}|0.11858677864074707
Neo4j|1|2012-11-29|power|18|{"tag": "Louis_XVI_of_France"}|0.10976529121398926
Neo4j|1|2012-11-29|power|18|{"tag": "Ludwig_Wittgenstein"}|0.08447384834289551
Neo4j|1|2012-11-29|power|18|{"tag": "Snoop_Dogg"}|0.07744359970092773
Neo4j|1|2012-11-29|power|18|{"tag": "Thomas_Edison"}|0.08510541915893555
Neo4j|1|2012-11-29|power|18|{"tag": "Alexander_Hamilton"}|0.07068109512329102
Neo4j|1|2012-11-29|power|18|{"tag": "Franz_Liszt"}|0.10225653648376465
Neo4j|1|2012-11-29|power|18|{"tag": "Herman_Melville"}|0.10104990005493164
Neo4j|1|2012-11-29|power|18|{"tag": "Martin_Scorsese"}|0.08239054679870605
Neo4j|1|2012-11-29|power|18|{"tag": "Andy_Roddick"}|0.09667539596557617
Neo4j|1|2012-11-29|power|18|{"tag": "Douglas_MacArthur"}|0.08760714530944824
Neo4j|1|2012-11-29|power|18|{"tag": "Mick_Jagger"}|0.0743110179901123
Neo4j|1|2012-11-29|power|18|{"tag": "Ovid"}|0.10098648071289062
Neo4j|1|2012-11-29|power|18|{"tag": "Ruhollah_Khomeini"}|0.07214951515197754
Neo4j|1|2012-11-29|power|18|{"tag": "Stephen_Harper"}|0.0865473747253418
Neo4j|1|2012-11-29|power|18|{"tag": "Willie_Nelson"}|0.07422113418579102
Neo4j|1|2012-11-29|power|18|{"tag": "Julius_Caesar"}|0.3854844570159912
Neo4j|1|2012-11-29|power|18|{"tag": "Samuel_Beckett"}|0.11548304557800293
Neo4j|1|2012-11-29|power|18|{"tag": "Voltaire"}|0.41035985946655273
Neo4j|1|2012-11-29|power|18|{"tag": "Justin_Timberlake"}|0.10528326034545898
Neo4j|1|2012-11-29|power|18|{"tag": "Arthur_Wellesley,_1st_Duke_of_Wellington"}|0.08213520050048828
Neo4j|1|2012-11-29|power|18|{"tag": "George_H._W._Bush"}|0.5092353820800781
Neo4j|1|2012-11-29|power|18|{"tag": "Jonas_Björkman"}|0.07770919799804688
Neo4j|1|2012-11-29|power|18|{"tag": "Robert_E._Lee"}|0.09157085418701172
Neo4j|1|2012-11-29|power|18|{"tag": "Robin_Williams"}|0.08122897148132324
Neo4j|1|2012-11-29|power|18|{"tag": "Bob_Dylan"}|0.4502594470977783
Neo4j|1|2012-11-29|power|18|{"tag": "Hirohito"}|0.07810282707214355
Neo4j|1|2012-11-29|power|18|{"tag": "Jacques_Chirac"}|0.09249329566955566
Neo4j|1|2012-11-29|power|18|{"tag": "Ferdinand_Marcos"}|0.10503101348876953
Neo4j|1|2012-11-29|power|18|{"tag": "Friedrich_Schiller"}|0.09201574325561523
Neo4j|1|2012-11-29|power|18|{"tag": "Nero"}|0.06326627731323242
Neo4j|1|2012-11-29|power|18|{"tag": "Diana,_Princess_of_Wales"}|0.12066030502319336
Neo4j|1|2012-11-29|power|18|{"tag": "Frédéric_Chopin"}|0.11752867698669434
Neo4j|1|2012-11-29|power|18|{"tag": "Christina_Aguilera"}|0.07634091377258301
Neo4j|1|2012-11-29|power|18|{"tag": "Elvis_Presley"}|0.4407355785369873
Neo4j|1|2012-11-29|power|18|{"tag": "Gamal_Abdel_Nasser"}|0.10303020477294922
Neo4j|1|2012-11-29|power|18|{"tag": "William_the_Conqueror"}|0.09078836441040039
Neo4j|1|2012-11-29|power|18|{"tag": "Ralph_Waldo_Emerson"}|0.09034466743469238
Neo4j|1|2012-11-29|power|18|{"tag": "Richard_Strauss"}|0.08180689811706543
Neo4j|1|2012-11-29|power|18|{"tag": "Tom_Cruise"}|0.08411288261413574
Neo4j|1|2012-11-29|power|18|{"tag": "Henry_David_Thoreau"}|0.06767702102661133
Neo4j|1|2012-11-29|power|18|{"tag": "Lady_Gaga"}|0.0687098503112793
Neo4j|1|2012-11-29|power|18|{"tag": "Lleyton_Hewitt"}|0.09024310111999512
Neo4j|1|2012-11-29|power|18|{"tag": "Bob_Hope"}|0.08041524887084961
Neo4j|1|2012-11-29|power|18|{"tag": "Dean_Martin"}|0.0765695571899414
Neo4j|1|2012-11-29|power|18|{"tag": "Ella_Fitzgerald"}|46.7069935798645
Neo4j|1|2012-11-29|power|18|{"tag": "Bertolt_Brecht"}|0.07303690910339355
Neo4j|1|2012-11-29|power|18|{"tag": "Che_Guevara"}|0.08244705200195312
Neo4j|1|2012-11-29|power|18|{"tag": "Diana_Ross"}|0.07439780235290527
Neo4j|1|2012-11-29|power|18|{"tag": "Dustin_Hoffman"}|0.07836580276489258
Neo4j|1|2012-11-29|power|18|{"tag": "Elizabeth_Taylor"}|0.05652809143066406
Neo4j|1|2012-11-29|power|18|{"tag": "Isaac_Asimov"}|0.06759309768676758
Neo4j|1|2012-11-29|power|18|{"tag": "Jane_Austen"}|0.06205248832702637
Neo4j|1|2012-11-29|power|18|{"tag": "Mariah_Carey"}|0.08669495582580566
Neo4j|1|2012-11-29|power|18|{"tag": "Walt_Whitman"}|0.08803486824035645
Neo4j|1|2012-11-29|power|18|{"tag": "Aretha_Franklin"}|0.09267854690551758
Neo4j|1|2012-11-29|power|18|{"tag": "Leon_Trotsky"}|0.0685732364654541
Neo4j|1|2012-11-29|power|18|{"tag": "Marlon_Brando"}|0.07076120376586914
Neo4j|1|2012-11-29|power|18|{"tag": "Claude_Debussy"}|0.06588196754455566
Neo4j|1|2012-11-29|power|18|{"tag": "Henry_IV_of_France"}|0.07368040084838867
Neo4j|1|2012-11-29|power|18|{"tag": "John_Travolta"}|0.06986212730407715
Neo4j|1|2012-11-29|power|18|{"tag": "Joseph_Haydn"}|0.0947730541229248
Neo4j|1|2012-11-29|power|18|{"tag": "Shakira"}|0.1049189567565918
Neo4j|1|2012-11-29|power|18|{"tag": "Whitney_Houston"}|0.058177947998046875
Neo4j|1|2012-11-29|power|18|{"tag": "Cher"}|0.07203364372253418
Neo4j|1|2012-11-29|power|18|{"tag": "Confucius"}|0.06741476058959961
Neo4j|1|2012-11-29|power|18|{"tag": "Daniel_Nestor"}|0.07405734062194824
Neo4j|1|2012-11-29|power|18|{"tag": "Ludwig_van_Beethoven"}|0.47619199752807617
Neo4j|1|2012-11-29|power|18|{"tag": "Sean_Connery"}|0.07666492462158203
Neo4j|1|2012-11-29|power|18|{"tag": "James_Monroe"}|0.05911135673522949
Neo4j|1|2012-11-29|power|18|{"tag": "Joe_Biden"}|0.06947183609008789
Neo4j|1|2012-11-29|power|18|{"tag": "Leonard_Bernstein"}|0.08251166343688965
Neo4j|1|2012-11-29|power|18|{"tag": "Louis_Armstrong"}|0.07198953628540039
Neo4j|1|2012-11-29|power|18|{"tag": "Mary_I_of_England"}|0.06594300270080566
Neo4j|1|2012-11-29|power|18|{"tag": "H._P._Lovecraft"}|0.07107043266296387
Neo4j|1|2012-11-29|power|18|{"tag": "Henry_II_of_England"}|0.08150196075439453
Neo4j|1|2012-11-29|power|18|{"tag": "Tommy_Robredo"}|0.08155298233032227
Neo4j|1|2012-11-29|power|18|{"tag": "Dmitri_Shostakovich"}|0.08395195007324219
Neo4j|1|2012-11-29|power|18|{"tag": "Harrison_Ford"}|0.08237099647521973
Neo4j|1|2012-11-29|power|18|{"tag": "Maimonides"}|0.07827210426330566
Neo4j|1|2012-11-29|power|18|{"tag": "Mary_Magdalene"}|0.10361838340759277
Neo4j|1|2012-11-29|power|18|{"tag": "Molière"}|0.0718076229095459
Neo4j|1|2012-11-29|power|18|{"tag": "Percy_Bysshe_Shelley"}|0.07706570625305176
Neo4j|1|2012-11-29|power|18|{"tag": "Raphael"}|0.060065269470214844
Neo4j|1|2012-11-29|power|18|{"tag": "Jimmy_Carter"}|0.48316144943237305
Neo4j|1|2012-11-29|power|18|{"tag": "William_Faulkner"}|0.07405447959899902
Neo4j|1|2012-11-29|power|18|{"tag": "John_Wesley"}|0.0754094123840332
Neo4j|1|2012-11-29|power|18|{"tag": "Ringo_Starr"}|0.06585073471069336
Neo4j|1|2012-11-29|power|18|{"tag": "Tom_Hanks"}|0.06256985664367676
Neo4j|1|2012-11-29|power|18|{"tag": "Claudius"}|0.07878541946411133
Neo4j|1|2012-11-29|power|18|{"tag": "Kurt_Vonnegut"}|0.07926487922668457
Neo4j|1|2012-11-29|power|18|{"tag": "Serena_Williams"}|0.0782008171081543
Neo4j|1|2012-11-29|power|18|{"tag": "Agatha_Christie"}|0.05243182182312012
Neo4j|1|2012-11-29|power|18|{"tag": "Catherine_the_Great"}|0.08369588851928711
Neo4j|1|2012-11-29|power|18|{"tag": "Jack_Nicholson"}|0.08029890060424805
Neo4j|1|2012-11-29|power|18|{"tag": "Jimi_Hendrix"}|0.055580854415893555
Neo4j|1|2012-11-29|power|18|{"tag": "Maurice_Ravel"}|0.06196403503417969
Neo4j|1|2012-11-29|power|18|{"tag": "Rihanna"}|0.07214069366455078
Neo4j|1|2012-11-29|power|18|{"tag": "Thomas_Jefferson"}|0.5414407253265381
Neo4j|1|2012-11-29|power|18|{"tag": "Grover_Cleveland"}|0.08449077606201172
Neo4j|1|2012-11-29|power|18|{"tag": "Henry_James"}|0.05689716339111328
Neo4j|1|2012-11-29|power|18|{"tag": "Indira_Gandhi"}|0.06493902206420898
Neo4j|1|2012-11-29|power|18|{"tag": "Miles_Davis"}|0.06511068344116211
Neo4j|1|2012-11-29|power|18|{"tag": "Wilhelm_II,_German_Emperor"}|0.08107519149780273
Neo4j|1|2012-11-29|power|18|{"tag": "Denzel_Washington"}|0.07021307945251465
Neo4j|1|2012-11-29|power|18|{"tag": "Immanuel_Kant"}|0.5972929000854492
Neo4j|1|2012-11-29|power|18|{"tag": "John,_King_of_England"}|0.07200145721435547
Neo4j|1|2012-11-29|power|18|{"tag": "Pierre_Trudeau"}|0.05420041084289551
Neo4j|1|2012-11-29|power|18|{"tag": "Pope_Benedict_XVI"}|0.5695464611053467
Neo4j|1|2012-11-29|power|18|{"tag": "Robert_Schumann"}|0.06630563735961914
Neo4j|1|2012-11-29|power|18|{"tag": "Saint_Joseph"}|0.1020505428314209
Neo4j|1|2012-11-29|power|18|{"tag": "Arnaud_Clément"}|0.08076763153076172
Neo4j|1|2012-11-29|power|18|{"tag": "Fabrice_Santoro"}|0.07394981384277344
Neo4j|1|2012-11-29|power|18|{"tag": "Alfred,_Lord_Tennyson"}|0.07741093635559082
Neo4j|1|2012-11-29|power|18|{"tag": "Andy_Warhol"}|0.07532477378845215
Neo4j|1|2012-11-29|power|18|{"tag": "Batman"}|0.0663142204284668
Neo4j|1|2012-11-29|power|18|{"tag": "Charlton_Heston"}|0.057086944580078125
Neo4j|1|2012-11-29|power|18|{"tag": "Fred_Astaire"}|0.06357765197753906
Neo4j|1|2012-11-29|power|18|{"tag": "Mel_Gibson"}|0.057891845703125
Neo4j|1|2012-11-29|power|18|{"tag": "Queen_Elizabeth_The_Queen_Mother"}|0.04754376411437988
Neo4j|1|2012-11-29|power|18|{"tag": "Benjamin_Britten"}|0.0658111572265625
Neo4j|1|2012-11-29|power|18|{"tag": "Friedrich_Engels"}|0.0714406967163086
Neo4j|1|2012-11-29|power|18|{"tag": "Mary,_Queen_of_Scots"}|0.052323341369628906
Neo4j|1|2012-11-29|power|18|{"tag": "John_Quincy_Adams"}|0.08465266227722168
Neo4j|1|2012-11-29|power|18|{"tag": "Will_Smith"}|0.0683436393737793
Neo4j|1|2012-11-29|power|18|{"tag": "Calvin_Coolidge"}|0.05500602722167969
Neo4j|1|2012-11-29|power|18|{"tag": "Dwight_D._Eisenhower"}|0.4817938804626465
Neo4j|1|2012-11-29|power|18|{"tag": "Francis_I_of_France"}|0.05555438995361328
Neo4j|1|2012-11-29|power|18|{"tag": "George_IV_of_the_United_Kingdom"}|0.05642557144165039
Neo4j|1|2012-11-29|power|18|{"tag": "Governor-General_of_Australia"}|0.07620382308959961
Neo4j|1|2012-11-29|power|18|{"tag": "Henrik_Ibsen"}|0.06526851654052734
Neo4j|1|2012-11-29|power|18|{"tag": "Salman_Rushdie"}|0.051518917083740234
Neo4j|1|2012-11-29|power|18|{"tag": "Warren_G._Harding"}|0.0654146671295166
Neo4j|1|2012-11-29|power|18|{"tag": "George_Harrison"}|0.0813908576965332
Neo4j|1|2012-11-29|power|18|{"tag": "George_I_of_Great_Britain"}|0.05115938186645508
Neo4j|1|2012-11-29|power|18|{"tag": "Jennifer_Lopez"}|0.05640268325805664
Neo4j|1|2012-11-29|power|18|{"tag": "Mahmoud_Ahmadinejad"}|0.07894539833068848
Neo4j|1|2012-11-29|power|18|{"tag": "Anton_Chekhov"}|0.06482172012329102
Neo4j|1|2012-11-29|power|18|{"tag": "James_Blake"}|0.08781599998474121
Neo4j|1|2012-11-29|power|18|{"tag": "Richard_Rodgers"}|0.05941367149353027
Neo4j|1|2012-11-29|power|18|{"tag": "Freddie_Mercury"}|0.07950234413146973
Neo4j|1|2012-11-29|power|18|{"tag": "James_Stewart"}|0.07621979713439941
Neo4j|1|2012-11-29|power|18|{"tag": "Aldous_Huxley"}|0.04644179344177246
Neo4j|1|2012-11-29|power|18|{"tag": "Mark_Antony"}|0.049790143966674805
Neo4j|1|2012-11-29|power|18|{"tag": "David"}|0.052381277084350586
Neo4j|1|2012-11-29|power|18|{"tag": "Felix_Mendelssohn"}|0.06723856925964355
Neo4j|1|2012-11-29|power|18|{"tag": "Graham_Greene"}|0.0825803279876709
Neo4j|1|2012-11-29|power|18|{"tag": "Rembrandt"}|0.05625581741333008
Neo4j|1|2012-11-29|power|18|{"tag": "Robert_Mugabe"}|0.09185075759887695
Neo4j|1|2012-11-29|power|18|{"tag": "Alicia_Keys"}|49.94449710845947
Neo4j|1|2012-11-29|power|18|{"tag": "Condoleezza_Rice"}|0.06196856498718262
Neo4j|1|2012-11-29|power|18|{"tag": "Muhammad_Ali"}|0.049642086029052734
Neo4j|1|2012-11-29|power|18|{"tag": "Otto_von_Bismarck"}|0.06107902526855469
Neo4j|1|2012-11-29|power|18|{"tag": "Saint_Patrick"}|0.07303023338317871
Neo4j|1|2012-11-29|power|18|{"tag": "Anthony_Hopkins"}|0.07188725471496582
Neo4j|1|2012-11-29|power|18|{"tag": "Frederick_II,_Holy_Roman_Emperor"}|0.07089066505432129
Neo4j|1|2012-11-29|power|18|{"tag": "Gustav_Mahler"}|0.06763625144958496
Neo4j|1|2012-11-29|power|18|{"tag": "John_Major"}|0.06782960891723633
Neo4j|1|2012-11-29|power|18|{"tag": "Mahesh_Bhupathi"}|0.07941031455993652
Neo4j|1|2012-11-29|power|18|{"tag": "Stanley_Kubrick"}|0.0649406909942627
Neo4j|1|2012-11-29|power|18|{"tag": "Alexander_Pope"}|0.06882381439208984
Neo4j|1|2012-11-29|power|18|{"tag": "Alexandre_Dumas"}|0.06567001342773438
Neo4j|1|2012-11-29|power|18|{"tag": "J._K._Rowling"}|0.04608774185180664
Neo4j|1|2012-11-29|power|18|{"tag": "Giacomo_Puccini"}|0.0750112533569336
Neo4j|1|2012-11-29|power|18|{"tag": "Janet_Jackson"}|0.05363154411315918
Neo4j|1|2012-11-29|power|18|{"tag": "Anne,_Queen_of_Great_Britain"}|0.06308293342590332
Neo4j|1|2012-11-29|power|18|{"tag": "D._H._Lawrence"}|0.060811519622802734
Neo4j|1|2012-11-29|power|18|{"tag": "Edward_III_of_England"}|0.05520915985107422
Neo4j|1|2012-11-29|power|18|{"tag": "Roger_Ebert"}|0.05533289909362793
Neo4j|1|2012-11-29|power|18|{"tag": "Timur"}|0.0712428092956543
Neo4j|1|2012-11-29|power|18|{"tag": "Euripides"}|0.07564139366149902
Neo4j|1|2012-11-29|power|18|{"tag": "Henry_V_of_England"}|0.04790925979614258
Neo4j|1|2012-11-29|power|18|{"tag": "Johnny_Depp"}|0.04853415489196777
Neo4j|1|2012-11-29|power|18|{"tag": "Béla_Bartók"}|0.05429339408874512
Neo4j|1|2012-11-29|power|18|{"tag": "Paul_Newman"}|0.05481147766113281
Neo4j|1|2012-11-29|power|18|{"tag": "Prince_Philip,_Duke_of_Edinburgh"}|0.08349323272705078
Neo4j|1|2012-11-29|power|18|{"tag": "Titian"}|0.05895686149597168
Neo4j|1|2012-11-29|power|18|{"tag": "Elizabeth_I_of_England"}|0.4831509590148926
Neo4j|1|2012-11-29|power|18|{"tag": "Sylvester_Stallone"}|0.05293393135070801
Neo4j|1|2012-11-29|power|18|{"tag": "Benjamin_Disraeli"}|0.039253950119018555
Neo4j|1|2012-11-29|power|18|{"tag": "David_Lloyd_George"}|0.054985761642456055
Neo4j|1|2012-11-29|power|18|{"tag": "Dolly_Parton"}|0.048331260681152344
Neo4j|1|2012-11-29|power|18|{"tag": "Ferdinand_II_of_Aragon"}|0.05120134353637695
Neo4j|1|2012-11-29|power|18|{"tag": "Nikolay_Davydenko"}|0.04923295974731445
Neo4j|1|2012-11-29|power|18|{"tag": "Tina_Turner"}|0.0514681339263916
Neo4j|1|2012-11-29|power|18|{"tag": "Alexander_II_of_Russia"}|0.05469059944152832
Neo4j|1|2012-11-29|power|18|{"tag": "Frederick_the_Great"}|0.046376943588256836
Neo4j|1|2012-11-29|power|18|{"tag": "George_Clooney"}|0.059505462646484375
Neo4j|1|2012-11-29|power|19a|{"city1Id": "655", "city2Id": "1138"}|0.2324521541595459
Neo4j|1|2012-11-29|power|19a|{"city1Id": "1080", "city2Id": "1106"}|0.395580530166626
Neo4j|1|2012-11-29|power|19a|{"city1Id": "271", "city2Id": "842"}|0.2947664260864258
Neo4j|1|2012-11-29|power|19a|{"city1Id": "553", "city2Id": "737"}|0.1809978485107422
Neo4j|1|2012-11-29|power|19a|{"city1Id": "246", "city2Id": "483"}|0.18680477142333984
Neo4j|1|2012-11-29|power|19a|{"city1Id": "117", "city2Id": "659"}|0.405562162399292
Neo4j|1|2012-11-29|power|19a|{"city1Id": "455", "city2Id": "950"}|0.11011004447937012
Neo4j|1|2012-11-29|power|19a|{"city1Id": "632", "city2Id": "1227"}|0.4524383544921875
Neo4j|1|2012-11-29|power|19a|{"city1Id": "608", "city2Id": "1148"}|0.1554110050201416
Neo4j|1|2012-11-29|power|19a|{"city1Id": "152", "city2Id": "654"}|0.2342216968536377
Neo4j|1|2012-11-29|power|19a|{"city1Id": "150", "city2Id": "801"}|0.17935657501220703
Neo4j|1|2012-11-29|power|19a|{"city1Id": "253", "city2Id": "702"}|0.4985651969909668
Neo4j|1|2012-11-29|power|19a|{"city1Id": "300", "city2Id": "457"}|0.31279897689819336
Neo4j|1|2012-11-29|power|19a|{"city1Id": "640", "city2Id": "723"}|0.3317263126373291
Neo4j|1|2012-11-29|power|19a|{"city1Id": "227", "city2Id": "1100"}|0.1417069435119629
Neo4j|1|2012-11-29|power|19a|{"city1Id": "1306", "city2Id": "1316"}|0.18048548698425293
Neo4j|1|2012-11-29|power|19a|{"city1Id": "362", "city2Id": "1165"}|0.2667686939239502
Neo4j|1|2012-11-29|power|19a|{"city1Id": "785", "city2Id": "1368"}|0.6270787715911865
Neo4j|1|2012-11-29|power|19a|{"city1Id": "760", "city2Id": "934"}|0.30649280548095703
Neo4j|1|2012-11-29|power|19a|{"city1Id": "399", "city2Id": "942"}|0.5599062442779541
Neo4j|1|2012-11-29|power|19a|{"city1Id": "606", "city2Id": "1021"}|0.39781880378723145
